Time (sec),"CH 1, ECG (mV)","CH40, Heart Rate (mV)"
1.096,1.00769043,0
1.097,1.02142334,0
1.098,1.029052734,0
1.099,1.029968262,0
1.1,1.02355957,0
1.101,1.010131836,0
1.102,0.989685059,0
1.103,0.961914063,0
1.104,0.927124023,0
1.105,0.885620117,0
1.106,0.837402344,0
1.107,0.783081055,0
1.108,0.722961426,0
1.109,0.657653809,0
1.11,0.588378906,0
1.111,0.516662598,0
1.112,0.444030762,0
1.113,0.371398926,0
1.114,0.300598145,0
1.115,0.232849121,0
1.116,0.168762207,0
1.117,0.109558105,0
1.118,0.055236816,0
1.119,0.007019043,0
1.12,-0.035095215,0
1.121,-0.070800781,0
1.122,-0.09979248,0
1.123,-0.121765137,0
1.124,-0.137939453,0
1.125,-0.148010254,0
1.126,-0.153503418,0
1.127,-0.154724121,0
1.128,-0.152587891,0
1.129,-0.148010254,0
1.13,-0.141296387,0
1.131,-0.133361816,0
1.132,-0.124816895,0
1.133,-0.115661621,0
1.134,-0.106811523,0
1.135,-0.098266602,0
1.136,-0.090332031,0
1.137,-0.083312988,0
1.138,-0.077209473,0
1.139,-0.07232666,0
1.14,-0.068664551,0
1.141,-0.066223145,0
1.142,-0.065002441,0
1.143,-0.065002441,0
1.144,-0.065612793,0
1.145,-0.067443848,0
1.146,-0.069885254,0
1.147,-0.072937012,0
1.148,-0.07598877,0
1.149,-0.079345703,0
1.15,-0.082397461,0
1.151,-0.085754395,0
1.152,-0.088500977,0
1.153,-0.091247559,0
1.154,-0.093383789,0
1.155,-0.095214844,0
1.156,-0.096130371,0
1.157,-0.097045898,0
1.158,-0.097045898,0
1.159,-0.096740723,0
1.16,-0.095825195,0
1.161,-0.094299316,0
1.162,-0.092163086,0
1.163,-0.090332031,0
1.164,-0.088195801,0
1.165,-0.086364746,0
1.166,-0.084533691,0
1.167,-0.082702637,0
1.168,-0.080871582,0
1.169,-0.079345703,0
1.17,-0.077819824,0
1.171,-0.076599121,0
1.172,-0.07598877,0
1.173,-0.07598877,0
1.174,-0.07598877,0
1.175,-0.076599121,0
1.176,-0.077514648,0
1.177,-0.078735352,0
1.178,-0.079956055,0
1.179,-0.080871582,0
1.18,-0.081787109,0
1.181,-0.082397461,0
1.182,-0.082702637,0
1.183,-0.082397461,0
1.184,-0.081481934,0
1.185,-0.08026123,0
1.186,-0.078430176,0
1.187,-0.076293945,0
1.188,-0.074157715,0
1.189,-0.072021484,0
1.19,-0.069885254,0
1.191,-0.067749023,0
1.192,-0.065612793,0
1.193,-0.063476563,0
1.194,-0.061645508,0
1.195,-0.059814453,0
1.196,-0.05859375,0
1.197,-0.057678223,0
1.198,-0.057373047,0
1.199,-0.057373047,0
1.2,-0.057678223,0
1.201,-0.058288574,0
1.202,-0.058898926,0
1.203,-0.060119629,0
1.204,-0.061035156,0
1.205,-0.061645508,0
1.206,-0.062255859,0
1.207,-0.062561035,0
1.208,-0.062561035,0
1.209,-0.062255859,0
1.21,-0.061340332,0
1.211,-0.060424805,0
1.212,-0.059204102,0
1.213,-0.057983398,0
1.214,-0.05645752,0
1.215,-0.054626465,0
1.216,-0.053100586,0
1.217,-0.050964355,0
1.218,-0.049133301,0
1.219,-0.047302246,0
1.22,-0.045776367,0
1.221,-0.043945313,0
1.222,-0.041809082,0
1.223,-0.039672852,0
1.224,-0.037841797,0
1.225,-0.036010742,0
1.226,-0.034484863,0
1.227,-0.032958984,0
1.228,-0.031433105,0
1.229,-0.030212402,0
1.23,-0.029296875,0
1.231,-0.028381348,0
1.232,-0.027160645,0
1.233,-0.025939941,0
1.234,-0.024719238,0
1.235,-0.023498535,0
1.236,-0.022583008,0
1.237,-0.02166748,0
1.238,-0.021057129,0
1.239,-0.020446777,0
1.24,-0.019836426,0
1.241,-0.018920898,0
1.242,-0.018005371,0
1.243,-0.016784668,0
1.244,-0.015258789,0
1.245,-0.013427734,0
1.246,-0.01159668,0
1.247,-0.009765625,0
1.248,-0.00793457,0
1.249,-0.006408691,0
1.25,-0.004882813,0
1.251,-0.003967285,0
1.252,-0.003356934,0
1.253,-0.003051758,0
1.254,-0.003051758,0
1.255,-0.002746582,0
1.256,-0.003051758,0
1.257,-0.003356934,0
1.258,-0.003967285,0
1.259,-0.005187988,0
1.26,-0.006408691,0
1.261,-0.007629395,0
1.262,-0.008850098,0
1.263,-0.009765625,0
1.264,-0.010375977,0
1.265,-0.010375977,0
1.266,-0.010070801,0
1.267,-0.009460449,0
1.268,-0.008239746,0
1.269,-0.006713867,0
1.27,-0.005187988,0
1.271,-0.003051758,0
1.272,-0.000305176,0
1.273,0.003051758,0
1.274,0.006408691,0
1.275,0.009460449,0
1.276,0.012817383,0
1.277,0.015563965,0
1.278,0.018310547,0
1.279,0.020751953,0
1.28,0.022583008,0
1.281,0.024108887,0
1.282,0.025939941,0
1.283,0.02746582,0
1.284,0.029296875,0
1.285,0.030822754,0
1.286,0.032043457,0
1.287,0.03326416,0
1.288,0.034484863,0
1.289,0.035400391,0
1.29,0.036315918,0
1.291,0.03692627,0
1.292,0.037536621,0
1.293,0.038146973,0
1.294,0.038757324,0
1.295,0.039978027,0
1.296,0.040893555,0
1.297,0.042419434,0
1.298,0.043945313,0
1.299,0.045166016,0
1.3,0.046691895,0
1.301,0.048217773,0
1.302,0.049438477,0
1.303,0.050964355,0
1.304,0.052490234,0
1.305,0.054016113,0
1.306,0.055541992,0
1.307,0.057373047,0
1.308,0.059204102,0
1.309,0.061340332,0
1.31,0.063171387,0
1.311,0.065002441,0
1.312,0.067138672,0
1.313,0.068969727,0
1.314,0.070800781,0
1.315,0.072631836,0
1.316,0.074462891,0
1.317,0.07598877,0
1.318,0.077514648,0
1.319,0.079345703,0
1.32,0.080871582,0
1.321,0.083007813,0
1.322,0.084838867,0
1.323,0.08605957,0
1.324,0.087280273,0
1.325,0.088500977,0
1.326,0.089416504,0
1.327,0.090637207,0
1.328,0.092163086,0
1.329,0.093383789,0
1.33,0.094604492,0
1.331,0.09552002,0
1.332,0.096435547,0
1.333,0.097045898,0
1.334,0.09765625,0
1.335,0.09765625,0
1.336,0.097351074,0
1.337,0.096740723,0
1.338,0.095825195,0
1.339,0.095214844,0
1.34,0.094604492,0
1.341,0.093994141,0
1.342,0.093078613,0
1.343,0.09185791,0
1.344,0.090942383,0
1.345,0.090332031,0
1.346,0.090026855,0
1.347,0.089416504,0
1.348,0.089111328,0
1.349,0.088500977,0
1.35,0.088195801,0
1.351,0.087585449,0
1.352,0.087280273,0
1.353,0.086975098,0
1.354,0.086975098,0
1.355,0.086975098,0
1.356,0.087280273,0
1.357,0.087585449,0
1.358,0.087890625,0
1.359,0.087890625,0
1.36,0.087890625,0
1.361,0.087280273,0
1.362,0.086364746,0
1.363,0.084838867,0
1.364,0.082702637,0
1.365,0.08026123,0
1.366,0.077209473,0
1.367,0.074157715,0
1.368,0.071105957,0
1.369,0.067749023,0
1.37,0.06439209,0
1.371,0.061035156,0
1.372,0.057067871,0
1.373,0.053100586,0
1.374,0.049133301,0
1.375,0.04486084,0
1.376,0.040588379,0
1.377,0.036315918,0
1.378,0.031738281,0
1.379,0.02746582,0
1.38,0.023193359,0
1.381,0.019226074,0
1.382,0.015563965,0
1.383,0.011901855,0
1.384,0.008544922,0
1.385,0.005187988,0
1.386,0.001831055,0
1.387,-0.001831055,0
1.388,-0.00579834,0
1.389,-0.010070801,0
1.39,-0.014648438,0
1.391,-0.019226074,0
1.392,-0.024108887,0
1.393,-0.028686523,0
1.394,-0.03326416,0
1.395,-0.037536621,0
1.396,-0.041503906,0
1.397,-0.045471191,0
1.398,-0.049133301,0
1.399,-0.05279541,0
1.4,-0.055847168,0
1.401,-0.05859375,0
1.402,-0.061035156,0
1.403,-0.063171387,0
1.404,-0.064697266,0
1.405,-0.065917969,0
1.406,-0.066833496,0
1.407,-0.068054199,0
1.408,-0.068969727,0
1.409,-0.069580078,0
1.41,-0.07019043,0
1.411,-0.070800781,0
1.412,-0.071716309,0
1.413,-0.072631836,0
1.414,-0.073852539,0
1.415,-0.075683594,0
1.416,-0.077209473,0
1.417,-0.079040527,0
1.418,-0.080871582,0
1.419,-0.082702637,0
1.42,-0.084533691,0
1.421,-0.08605957,0
1.422,-0.087280273,0
1.423,-0.088806152,0
1.424,-0.08972168,0
1.425,-0.090637207,0
1.426,-0.090942383,0
1.427,-0.090637207,0
1.428,-0.090026855,0
1.429,-0.08972168,0
1.43,-0.089416504,0
1.431,-0.089416504,0
1.432,-0.089111328,0
1.433,-0.088806152,0
1.434,-0.088500977,0
1.435,-0.087890625,0
1.436,-0.087585449,0
1.437,-0.086975098,0
1.438,-0.086669922,0
1.439,-0.086364746,0
1.44,-0.08605957,0
1.441,-0.085754395,0
1.442,-0.085449219,0
1.443,-0.085144043,0
1.444,-0.084533691,0
1.445,-0.083618164,0
1.446,-0.083007813,0
1.447,-0.082092285,0
1.448,-0.081176758,0
1.449,-0.079956055,0
1.45,-0.079040527,0
1.451,-0.078430176,0
1.452,-0.077819824,0
1.453,-0.077514648,0
1.454,-0.077514648,0
1.455,-0.077209473,0
1.456,-0.077209473,0
1.457,-0.077209473,0
1.458,-0.076904297,0
1.459,-0.076904297,0
1.46,-0.076599121,0
1.461,-0.076293945,0
1.462,-0.075683594,0
1.463,-0.074768066,0
1.464,-0.073852539,0
1.465,-0.07232666,0
1.466,-0.070495605,0
1.467,-0.068359375,0
1.468,-0.065612793,0
1.469,-0.062866211,0
1.47,-0.060119629,0
1.471,-0.057678223,0
1.472,-0.055847168,0
1.473,-0.054626465,0
1.474,-0.054016113,0
1.475,-0.054016113,0
1.476,-0.054626465,0
1.477,-0.055541992,0
1.478,-0.057067871,0
1.479,-0.059204102,0
1.48,-0.061645508,0
1.481,-0.06439209,0
1.482,-0.067138672,0
1.483,-0.07019043,0
1.484,-0.072937012,0
1.485,-0.075378418,0
1.486,-0.077209473,0
1.487,-0.078125,0
1.488,-0.078735352,0
1.489,-0.078430176,0
1.49,-0.077819824,0
1.491,-0.076599121,0
1.492,-0.075073242,0
1.493,-0.072937012,0
1.494,-0.07019043,0
1.495,-0.067443848,0
1.496,-0.06439209,0
1.497,-0.061645508,0
1.498,-0.05859375,0
1.499,-0.055847168,0
1.5,-0.053710938,0
1.501,-0.051879883,0
1.502,-0.05065918,0
1.503,-0.050354004,0
1.504,-0.050354004,0
1.505,-0.050964355,0
1.506,-0.051879883,0
1.507,-0.053100586,0
1.508,-0.054626465,0
1.509,-0.056152344,0
1.51,-0.057373047,0
1.511,-0.058898926,0
1.512,-0.060424805,0
1.513,-0.061645508,0
1.514,-0.062866211,0
1.515,-0.063781738,0
1.516,-0.06439209,0
1.517,-0.064697266,0
1.518,-0.064697266,0
1.519,-0.065002441,0
1.52,-0.064697266,0
1.521,-0.06439209,0
1.522,-0.063781738,0
1.523,-0.062561035,0
1.524,-0.061035156,0
1.525,-0.059204102,0
1.526,-0.057067871,0
1.527,-0.054931641,0
1.528,-0.053100586,0
1.529,-0.051269531,0
1.53,-0.049743652,0
1.531,-0.048217773,0
1.532,-0.04699707,0
1.533,-0.045776367,0
1.534,-0.044555664,0
1.535,-0.043334961,0
1.536,-0.042419434,0
1.537,-0.04119873,0
1.538,-0.039978027,0
1.539,-0.038757324,0
1.54,-0.037841797,0
1.541,-0.037231445,0
1.542,-0.037231445,0
1.543,-0.037536621,0
1.544,-0.038146973,0
1.545,-0.038452148,0
1.546,-0.038757324,0
1.547,-0.0390625,0
1.548,-0.039367676,0
1.549,-0.039672852,0
1.55,-0.040283203,0
1.551,-0.040893555,0
1.552,-0.041503906,0
1.553,-0.042114258,0
1.554,-0.042724609,0
1.555,-0.042724609,0
1.556,-0.042724609,0
1.557,-0.042724609,0
1.558,-0.042114258,0
1.559,-0.041503906,0
1.56,-0.040588379,0
1.561,-0.039672852,0
1.562,-0.038757324,0
1.563,-0.037536621,0
1.564,-0.036621094,0
1.565,-0.036010742,0
1.566,-0.035095215,0
1.567,-0.034484863,0
1.568,-0.033874512,0
1.569,-0.033874512,0
1.57,-0.033874512,0
1.571,-0.034179688,0
1.572,-0.034790039,0
1.573,-0.035400391,0
1.574,-0.036315918,0
1.575,-0.037231445,0
1.576,-0.038146973,0
1.577,-0.038757324,0
1.578,-0.039367676,0
1.579,-0.039978027,0
1.58,-0.040283203,0
1.581,-0.040588379,0
1.582,-0.040893555,0
1.583,-0.040283203,0
1.584,-0.039672852,0
1.585,-0.038452148,0
1.586,-0.037231445,0
1.587,-0.035400391,0
1.588,-0.03326416,0
1.589,-0.031433105,0
1.59,-0.029296875,0
1.591,-0.027770996,0
1.592,-0.026550293,0
1.593,-0.025634766,0
1.594,-0.02532959,0
1.595,-0.025634766,0
1.596,-0.025939941,0
1.597,-0.026855469,0
1.598,-0.028076172,0
1.599,-0.029602051,0
1.6,-0.031433105,0
1.601,-0.03326416,0
1.602,-0.035705566,0
1.603,-0.038146973,0
1.604,-0.040588379,0
1.605,-0.043029785,0
1.606,-0.045166016,0
1.607,-0.047302246,0
1.608,-0.049133301,0
1.609,-0.05065918,0
1.61,-0.051879883,0
1.611,-0.05279541,0
1.612,-0.053100586,0
1.613,-0.053100586,0
1.614,-0.052490234,0
1.615,-0.051574707,0
1.616,-0.050354004,0
1.617,-0.049438477,0
1.618,-0.048522949,0
1.619,-0.047607422,0
1.62,-0.04699707,0
1.621,-0.046081543,0
1.622,-0.045471191,0
1.623,-0.04486084,0
1.624,-0.044555664,0
1.625,-0.044555664,0
1.626,-0.04486084,0
1.627,-0.04486084,0
1.628,-0.04486084,0
1.629,-0.044555664,0
1.63,-0.044250488,0
1.631,-0.043945313,0
1.632,-0.043334961,0
1.633,-0.043029785,0
1.634,-0.042724609,0
1.635,-0.042724609,0
1.636,-0.042419434,0
1.637,-0.042419434,0
1.638,-0.042114258,0
1.639,-0.041809082,0
1.64,-0.041503906,0
1.641,-0.041503906,0
1.642,-0.041503906,0
1.643,-0.041503906,0
1.644,-0.041809082,0
1.645,-0.042724609,0
1.646,-0.043640137,0
1.647,-0.045166016,0
1.648,-0.046691895,0
1.649,-0.047912598,0
1.65,-0.049133301,0
1.651,-0.050048828,0
1.652,-0.05065918,0
1.653,-0.051269531,0
1.654,-0.051574707,0
1.655,-0.051269531,0
1.656,-0.050964355,0
1.657,-0.050048828,0
1.658,-0.049133301,0
1.659,-0.047912598,0
1.66,-0.046691895,0
1.661,-0.04486084,0
1.662,-0.043029785,0
1.663,-0.04119873,0
1.664,-0.0390625,0
1.665,-0.037231445,0
1.666,-0.035095215,0
1.667,-0.033569336,0
1.668,-0.032653809,0
1.669,-0.032043457,0
1.67,-0.032043457,0
1.671,-0.032348633,0
1.672,-0.032653809,0
1.673,-0.032958984,0
1.674,-0.033569336,0
1.675,-0.034484863,0
1.676,-0.035095215,0
1.677,-0.035705566,0
1.678,-0.036315918,0
1.679,-0.03692627,0
1.68,-0.037536621,0
1.681,-0.037841797,0
1.682,-0.038452148,0
1.683,-0.038757324,0
1.684,-0.038757324,0
1.685,-0.038757324,0
1.686,-0.038452148,0
1.687,-0.038452148,0
1.688,-0.038146973,0
1.689,-0.037841797,0
1.69,-0.037841797,0
1.691,-0.037536621,0
1.692,-0.037536621,0
1.693,-0.037231445,0
1.694,-0.03692627,0
1.695,-0.03692627,0
1.696,-0.037231445,0
1.697,-0.037841797,0
1.698,-0.038146973,0
1.699,-0.038452148,0
1.7,-0.038452148,0
1.701,-0.038452148,0
1.702,-0.038146973,0
1.703,-0.037841797,0
1.704,-0.037536621,0
1.705,-0.037536621,0
1.706,-0.037536621,0
1.707,-0.037536621,0
1.708,-0.037231445,0
1.709,-0.03692627,0
1.71,-0.036315918,0
1.711,-0.036010742,0
1.712,-0.035400391,0
1.713,-0.035095215,0
1.714,-0.034790039,0
1.715,-0.034790039,0
1.716,-0.034790039,0
1.717,-0.034484863,0
1.718,-0.034179688,0
1.719,-0.033874512,0
1.72,-0.03326416,0
1.721,-0.032958984,0
1.722,-0.032958984,0
1.723,-0.032653809,0
1.724,-0.032653809,0
1.725,-0.032958984,0
1.726,-0.032958984,0
1.727,-0.032653809,0
1.728,-0.032348633,0
1.729,-0.032348633,0
1.73,-0.032043457,0
1.731,-0.031738281,0
1.732,-0.031738281,0
1.733,-0.031738281,0
1.734,-0.031433105,0
1.735,-0.031433105,0
1.736,-0.03112793,0
1.737,-0.03112793,0
1.738,-0.03112793,0
1.739,-0.03112793,0
1.74,-0.03112793,0
1.741,-0.03112793,0
1.742,-0.030822754,0
1.743,-0.030822754,0
1.744,-0.030822754,0
1.745,-0.03112793,0
1.746,-0.03112793,0
1.747,-0.03112793,0
1.748,-0.030822754,0
1.749,-0.030517578,0
1.75,-0.030212402,0
1.751,-0.029602051,0
1.752,-0.029602051,0
1.753,-0.029296875,0
1.754,-0.029296875,0
1.755,-0.028991699,0
1.756,-0.028381348,0
1.757,-0.028076172,0
1.758,-0.02746582,0
1.759,-0.027160645,0
1.76,-0.026550293,0
1.761,-0.026550293,0
1.762,-0.026855469,0
1.763,-0.02746582,0
1.764,-0.028076172,0
1.765,-0.028991699,0
1.766,-0.029602051,0
1.767,-0.030212402,0
1.768,-0.030517578,0
1.769,-0.030517578,0
1.77,-0.030517578,0
1.771,-0.030517578,0
1.772,-0.030517578,0
1.773,-0.030212402,0
1.774,-0.029907227,0
1.775,-0.029296875,0
1.776,-0.027770996,0
1.777,-0.025939941,0
1.778,-0.023498535,0
1.779,-0.020751953,0
1.78,-0.017700195,0
1.781,-0.014648438,0
1.782,-0.010986328,0
1.783,-0.007629395,0
1.784,-0.003967285,0
1.785,-0.000305176,0
1.786,0.003051758,0
1.787,0.006408691,0
1.788,0.009460449,0
1.789,0.011901855,0
1.79,0.014038086,0
1.791,0.015869141,0
1.792,0.017089844,0
1.793,0.01739502,0
1.794,0.01739502,0
1.795,0.016479492,0
1.796,0.014953613,0
1.797,0.013122559,0
1.798,0.01159668,0
1.799,0.010070801,0
1.8,0.008544922,0
1.801,0.007019043,0
1.802,0.005187988,0
1.803,0.003967285,0
1.804,0.003051758,0
1.805,0.002441406,0
1.806,0.00213623,0
1.807,0.00213623,0
1.808,0.002441406,0
1.809,0.003356934,0
1.81,0.004577637,0
1.811,0.006713867,0
1.812,0.009155273,0
1.813,0.012207031,0
1.814,0.015563965,0
1.815,0.019226074,0
1.816,0.022583008,0
1.817,0.026245117,0
1.818,0.029907227,0
1.819,0.03326416,0
1.82,0.036315918,0
1.821,0.039672852,0
1.822,0.043029785,0
1.823,0.046691895,0
1.824,0.050354004,0
1.825,0.054016113,0
1.826,0.057678223,0
1.827,0.061035156,0
1.828,0.06439209,0
1.829,0.067138672,0
1.83,0.069885254,0
1.831,0.072021484,0
1.832,0.073852539,0
1.833,0.075378418,0
1.834,0.076904297,0
1.835,0.078430176,0
1.836,0.079345703,0
1.837,0.08026123,0
1.838,0.081176758,0
1.839,0.081481934,0
1.84,0.081787109,0
1.841,0.081481934,0
1.842,0.081176758,0
1.843,0.080566406,0
1.844,0.079956055,0
1.845,0.079040527,0
1.846,0.077819824,0
1.847,0.076599121,0
1.848,0.075073242,0
1.849,0.073242188,0
1.85,0.071105957,0
1.851,0.068969727,0
1.852,0.06652832,0
1.853,0.063781738,0
1.854,0.061035156,0
1.855,0.058288574,0
1.856,0.055847168,0
1.857,0.053405762,0
1.858,0.051269531,0
1.859,0.049133301,0
1.86,0.046691895,0
1.861,0.044250488,0
1.862,0.041809082,0
1.863,0.038757324,0
1.864,0.035400391,0
1.865,0.032043457,0
1.866,0.028686523,0
1.867,0.025634766,0
1.868,0.021972656,0
1.869,0.018310547,0
1.87,0.014343262,0
1.871,0.010070801,0
1.872,0.005493164,0
1.873,0.000915527,0
1.874,-0.003051758,0
1.875,-0.007019043,0
1.876,-0.010681152,0
1.877,-0.014343262,0
1.878,-0.018005371,0
1.879,-0.02166748,0
1.88,-0.02532959,0
1.881,-0.028381348,0
1.882,-0.03112793,0
1.883,-0.033569336,0
1.884,-0.035400391,0
1.885,-0.03692627,0
1.886,-0.038146973,0
1.887,-0.038757324,0
1.888,-0.039672852,0
1.889,-0.040283203,0
1.89,-0.040893555,0
1.891,-0.04119873,0
1.892,-0.041503906,0
1.893,-0.041809082,0
1.894,-0.041809082,0
1.895,-0.041809082,0
1.896,-0.041503906,0
1.897,-0.04119873,0
1.898,-0.040283203,0
1.899,-0.0390625,0
1.9,-0.037841797,0
1.901,-0.03692627,0
1.902,-0.036315918,0
1.903,-0.036315918,0
1.904,-0.036621094,0
1.905,-0.036621094,0
1.906,-0.03692627,0
1.907,-0.03692627,0
1.908,-0.03692627,0
1.909,-0.037231445,0
1.91,-0.037231445,0
1.911,-0.037841797,0
1.912,-0.038146973,0
1.913,-0.038757324,0
1.914,-0.039367676,0
1.915,-0.039978027,0
1.916,-0.040588379,0
1.917,-0.041503906,0
1.918,-0.042724609,0
1.919,-0.043945313,0
1.92,-0.045471191,0
1.921,-0.046691895,0
1.922,-0.047912598,0
1.923,-0.048828125,0
1.924,-0.049743652,0
1.925,-0.050964355,0
1.926,-0.051879883,0
1.927,-0.05279541,0
1.928,-0.053710938,0
1.929,-0.054626465,0
1.93,-0.055236816,0
1.931,-0.055847168,0
1.932,-0.056152344,0
1.933,-0.056152344,0
1.934,-0.055847168,0
1.935,-0.055541992,0
1.936,-0.054626465,0
1.937,-0.053405762,0
1.938,-0.051574707,0
1.939,-0.050048828,0
1.94,-0.048522949,0
1.941,-0.047302246,0
1.942,-0.046386719,0
1.943,-0.045776367,0
1.944,-0.045471191,0
1.945,-0.045776367,0
1.946,-0.046691895,0
1.947,-0.048522949,0
1.948,-0.050964355,0
1.949,-0.054626465,0
1.95,-0.059204102,0
1.951,-0.064697266,0
1.952,-0.071411133,0
1.953,-0.079345703,0
1.954,-0.088500977,0
1.955,-0.098266602,0
1.956,-0.108642578,0
1.957,-0.11932373,0
1.958,-0.130310059,0
1.959,-0.140991211,0
1.96,-0.151062012,0
1.961,-0.160217285,0
1.962,-0.168151855,0
1.963,-0.174255371,0
1.964,-0.178527832,0
1.965,-0.180053711,0
1.966,-0.179138184,0
1.967,-0.175170898,0
1.968,-0.16784668,0
1.969,-0.156860352,0
1.97,-0.142211914,0
1.971,-0.123901367,0
1.972,-0.101013184,0
1.973,-0.074157715,0
1.974,-0.043029785,0
1.975,-0.007629395,0
1.976,0.031433105,0
1.977,0.074157715,0
1.978,0.120239258,0
1.979,0.169677734,0
1.98,0.221557617,0
1.981,0.275878906,0
1.982,0.332336426,0
1.983,0.390014648,0
1.984,0.448913574,0
1.985,0.508117676,0
1.986,0.567321777,0
1.987,0.625305176,0
1.988,0.682067871,0
1.989,0.73638916,0
1.99,0.787658691,0
1.991,0.836181641,0
1.992,0.881347656,0
1.993,0.922851563,0
1.994,0.960998535,0
1.995,0.995178223,0
1.996,1.024169922,0
1.997,1.047668457,0
1.998,1.064758301,0
1.999,1.075744629,0
2,1.079711914,0
2.001,1.076660156,0
2.002,1.065979004,0
2.003,1.047363281,0
2.004,1.021118164,0
2.005,0.987548828,0
2.006,0.946655273,0
2.007,0.899353027,0
2.008,0.84564209,0
2.009,0.786437988,66.51884701
2.01,0.722045898,66.51884701
2.011,0.653381348,66.51884701
2.012,0.581970215,66.51884701
2.013,0.508728027,66.51884701
2.014,0.435180664,66.51884701
2.015,0.361938477,66.51884701
2.016,0.29083252,66.51884701
2.017,0.22277832,66.51884701
2.018,0.158996582,66.51884701
2.019,0.100097656,66.51884701
2.02,0.047607422,66.51884701
2.021,0.001220703,66.51884701
2.022,-0.038757324,66.51884701
2.023,-0.07232666,66.51884701
2.024,-0.09979248,66.51884701
2.025,-0.121459961,66.51884701
2.026,-0.137634277,66.51884701
2.027,-0.148620605,66.51884701
2.028,-0.154724121,66.51884701
2.029,-0.157165527,66.51884701
2.03,-0.156555176,66.51884701
2.031,-0.153198242,66.51884701
2.032,-0.148010254,66.51884701
2.033,-0.141296387,66.51884701
2.034,-0.134277344,66.51884701
2.035,-0.126647949,66.51884701
2.036,-0.119018555,66.51884701
2.037,-0.111694336,66.51884701
2.038,-0.104675293,66.51884701
2.039,-0.098571777,66.51884701
2.04,-0.093078613,66.51884701
2.041,-0.088195801,66.51884701
2.042,-0.084228516,66.51884701
2.043,-0.081176758,66.51884701
2.044,-0.079345703,66.51884701
2.045,-0.078430176,66.51884701
2.046,-0.078430176,66.51884701
2.047,-0.079345703,66.51884701
2.048,-0.080871582,66.51884701
2.049,-0.083007813,66.51884701
2.05,-0.085449219,66.51884701
2.051,-0.088195801,66.51884701
2.052,-0.090637207,66.51884701
2.053,-0.093078613,66.51884701
2.054,-0.095214844,66.51884701
2.055,-0.097045898,66.51884701
2.056,-0.098266602,66.51884701
2.057,-0.098876953,66.51884701
2.058,-0.099487305,66.51884701
2.059,-0.099487305,66.51884701
2.06,-0.099182129,66.51884701
2.061,-0.098571777,66.51884701
2.062,-0.097351074,66.51884701
2.063,-0.096130371,66.51884701
2.064,-0.094604492,66.51884701
2.065,-0.093078613,66.51884701
2.066,-0.09185791,66.51884701
2.067,-0.090637207,66.51884701
